ID,매물확인방식,보증금,월세,전용면적,해당층,총층,방향,방수,욕실수,주차가능여부,총주차대수,관리비,중개사무소,제공플랫폼,게재일,허위매물여부
TRAIN_0795,현장확인,165500000.0,590000,,4.0,4.0,남향,1.0,1.0,가능,3.0,10,o80Xg3Q1Q7,A플랫폼,2024-05-02,1
TRAIN_0796,현장확인,166000000.0,600000,,2.0,3.0,남향,1.0,1.0,불가능,,0,D60hO0T7H3,A플랫폼,2024-09-30,0
TRAIN_0797,현장확인,101500000.0,420000,32.21,2.0,2.0,남향,1.0,1.0,불가능,10.0,3,G52Iz8V2B9,B플랫폼,2023-10-26,0
TRAIN_0798,현장확인,347500000.0,710000,,3.0,4.0,북서향,2.0,1.0,불가능,1.0,6,Z18up3D1C3,A플랫폼,2024-12-23,0
TRAIN_0799,현장확인,22500000.0,670000,27.46,2.0,3.0,서향,2.0,1.0,불가능,,0,W88DA3W2Q3,D플랫폼,2024-08-03,1
TRAIN_0800,전화확인,26000000.0,600000,,2.0,4.0,남향,2.0,1.0,불가능,,0,H90uE4C0W5,A플랫폼,2024-12-07,0
TRAIN_0801,서류확인,149000000.0,290000,36.96,4.0,4.0,남향,2.0,2.0,가능,5.0,10,G52Iz8V2B9,A플랫폼,2024-10-07,0
TRAIN_0802,현장확인,99000000.0,570000,,5.0,6.0,동향,2.0,1.0,가능,,14,d22DX4Y4P8,B플랫폼,2024-09-29,0
TRAIN_0803,현장확인,134500000.0,60000,,2.0,3.0,남향,2.0,1.0,불가능,,0,u92NN7A1E5,A플랫폼,2024-09-18,0
TRAIN_0804,서류확인,114000000.0,680000,23.77,12.0,12.0,동향,1.0,1.0,불가능,31.0,2,G52Iz8V2B9,A플랫폼,2025-01-14,0
TRAIN_0805,현장확인,137500000.0,730000,19.8,3.0,6.0,북동향,1.0,1.0,가능,6.0,6,J52gJ2E4T6,C플랫폼,2024-10-09,0
TRAIN_0806,현장확인,117000000.0,220000,48.6,2.0,3.0,북향,2.0,1.0,불가능,,14,w51BQ1O6W9,B플랫폼,2024-04-23,1
TRAIN_0807,현장확인,17000000.0,720000,17.5,4.0,8.0,동향,1.0,1.0,불가능,4.0,6,Z78BN7Z0U2,A플랫폼,2024-12-01,0
TRAIN_0808,현장확인,109000000.0,680000,36.92,4.0,19.0,남동향,2.0,2.0,불가능,18.0,16,G52Iz8V2B9,B플랫폼,2024-01-11,0
TRAIN_0809,현장확인,108500000.0,0,18.87,,16.0,동향,1.0,1.0,가능,54.0,0,G38pb6B9C7,C플랫폼,2024-07-16,1
TRAIN_0810,현장확인,191000000.0,670000,,2.0,5.0,동향,1.0,1.0,불가능,4.0,4,Q27Pd1N0R1,E플랫폼,2024-12-01,0
TRAIN_0811,전화확인,116000000.0,170000,19.04,19.0,21.0,남향,1.0,1.0,가능,40.0,9,G52Iz8V2B9,I플랫폼,2025-02-25,0
TRAIN_0812,서류확인,161500000.0,460000,,7.0,9.0,동향,1.0,1.0,불가능,8.0,13,S12iP7V0Q9,A플랫폼,2024-09-03,1
TRAIN_0813,현장확인,21000000.0,250000,,2.0,3.0,남동향,2.0,1.0,불가능,,2,B91Ts7P1Z7,B플랫폼,2024-11-01,0
TRAIN_0814,전화확인,66000000.0,80000,,2.0,4.0,동향,2.0,1.0,불가능,,0,A72Mx9C8U2,B플랫폼,2024-11-26,0
TRAIN_0815,전화확인,118500000.0,600000,,4.0,9.0,남서향,1.0,1.0,가능,,17,D47oH9N4M3,B플랫폼,2024-09-09,0
TRAIN_0816,전화확인,14500000.0,720000,,2.0,4.0,북서향,2.0,1.0,불가능,,0,H90uE4C0W5,A플랫폼,2024-10-11,0
TRAIN_0817,현장확인,94000000.0,470000,17.5,2.0,4.0,북동향,1.0,1.0,불가능,,0,Z68ZJ6F6L4,A플랫폼,2024-11-30,0
TRAIN_0818,현장확인,332000000.0,560000,,5.0,6.0,남향,2.0,1.0,가능,1.0,5,b87Td0W4Y3,C플랫폼,2024-11-06,0
TRAIN_0819,현장확인,22000000.0,550000,28.0,4.0,4.0,북동향,1.0,1.0,불가능,47.0,0,G52Iz8V2B9,F플랫폼,2024-08-10,0
TRAIN_0820,전화확인,393000000.0,250000,,2.0,3.0,동향,2.0,1.0,불가능,,0,N00fb8Z9A4,D플랫폼,2024-10-07,0
TRAIN_0821,현장확인,140500000.0,390000,19.88,6.0,8.0,남동향,1.0,1.0,가능,45.0,1,G52Iz8V2B9,E플랫폼,2024-03-13,0
TRAIN_0822,현장확인,350000000.0,650000,17.5,,15.0,북서향,1.0,1.0,가능,19.0,0,y86qM5T6T6,A플랫폼,2024-11-08,0
TRAIN_0823,현장확인,23500000.0,100000,,,4.0,남향,2.0,1.0,불가능,,0,x63Wv0J5M8,J플랫폼,2024-11-06,0
TRAIN_0824,현장확인,125000000.0,600000,17.5,1.0,7.0,남향,1.0,1.0,불가능,28.0,7,G52Iz8V2B9,D플랫폼,2025-02-27,0
TRAIN_0825,현장확인,187500000.0,560000,36.36,2.0,3.0,남향,2.0,1.0,불가능,,0,S14na8Q8K2,A플랫폼,2024-12-30,0
TRAIN_0826,현장확인,21500000.0,520000,26.44,2.0,4.0,남향,1.0,1.0,가능,4.0,14,J34zf6Z7T0,J플랫폼,2024-09-30,0
TRAIN_0827,서류확인,17500000.0,100000,29.92,4.0,7.0,서향,2.0,1.0,가능,6.0,19,w94Qb4G0K5,B플랫폼,2024-11-26,0
TRAIN_0828,현장확인,160000000.0,510000,,5.0,6.0,남향,2.0,1.0,가능,4.0,6,u27qb9S5A1,D플랫폼,2024-11-17,0
TRAIN_0829,현장확인,26500000.0,550000,,2.0,3.0,북서향,2.0,1.0,불가능,,0,S06Ox3K4D9,A플랫폼,2024-06-17,1
TRAIN_0830,현장확인,166000000.0,560000,32.49,7.0,14.0,남향,1.0,1.0,불가능,43.0,3,G52Iz8V2B9,A플랫폼,2023-09-03,0
TRAIN_0831,현장확인,122000000.0,160000,25.58,7.0,7.0,서향,2.0,1.0,가능,4.0,8,K86UF7I0P3,C플랫폼,2024-12-18,0
TRAIN_0832,현장확인,131000000.0,330000,,4.0,5.0,남향,2.0,1.0,불가능,,7,I97SP1K4K9,A플랫폼,2024-12-10,0
TRAIN_0833,서류확인,192500000.0,620000,27.32,5.0,5.0,북향,1.0,1.0,불가능,24.0,16,G52Iz8V2B9,H플랫폼,2023-10-26,0
TRAIN_0834,현장확인,113500000.0,70000,34.64,3.0,3.0,서향,1.0,1.0,가능,23.0,3,G52Iz8V2B9,D플랫폼,2024-02-28,0
TRAIN_0835,전화확인,77000000.0,90000,35.28,9.0,9.0,북서향,1.0,1.0,불가능,27.0,9,G52Iz8V2B9,B플랫폼,2024-04-29,0
TRAIN_0836,현장확인,90500000.0,620000,,2.0,7.0,동향,1.0,1.0,불가능,,0,w37Qk3B9D2,B플랫폼,2024-12-20,0
TRAIN_0837,현장확인,185000000.0,390000,,2.0,5.0,남향,1.0,1.0,불가능,2.0,5,g99sy3I3R8,A플랫폼,2025-01-09,0
TRAIN_0838,서류확인,117000000.0,150000,,4.0,5.0,남서향,2.0,1.0,가능,5.0,8,K25cF2K7X6,E플랫폼,2024-03-22,1
TRAIN_0839,현장확인,124500000.0,540000,39.5,3.0,6.0,동향,2.0,1.0,가능,1.0,0,A72Mx9C8U2,B플랫폼,2024-08-26,0
TRAIN_0840,서류확인,93500000.0,140000,24.09,21.0,21.0,남동향,2.0,1.0,가능,4.0,0,G52Iz8V2B9,C플랫폼,2025-02-20,0
TRAIN_0841,현장확인,124500000.0,230000,25.01,16.0,16.0,남동향,1.0,1.0,불가능,46.0,0,G52Iz8V2B9,B플랫폼,2024-12-12,0
TRAIN_0842,서류확인,402000000.0,530000,17.5,3.0,4.0,북향,1.0,1.0,불가능,1.0,7,J52gJ2E4T6,C플랫폼,2023-12-17,0
TRAIN_0843,전화확인,324000000.0,400000,20.84,6.0,8.0,남동향,1.0,1.0,가능,6.0,3,w94Qb4G0K5,B플랫폼,2024-06-09,0
TRAIN_0844,현장확인,129500000.0,440000,,3.0,5.0,서향,2.0,1.0,가능,5.0,0,v74Dp7J6W4,G플랫폼,2024-12-29,0
TRAIN_0845,현장확인,155000000.0,120000,48.1,,5.0,서향,2.0,1.0,가능,1.0,0,h19pQ2K8H8,A플랫폼,2024-08-17,0
TRAIN_0846,현장확인,334000000.0,260000,36.3,5.0,5.0,서향,2.0,1.0,가능,,5,J52gJ2E4T6,C플랫폼,2024-11-22,0
TRAIN_0847,현장확인,167000000.0,320000,17.5,14.0,14.0,남향,2.0,2.0,가능,45.0,2,G52Iz8V2B9,C플랫폼,2024-12-26,0
TRAIN_0848,현장확인,19500000.0,380000,17.5,9.0,9.0,동향,1.0,1.0,불가능,6.0,3,G52Iz8V2B9,D플랫폼,2024-07-04,0
TRAIN_0849,현장확인,118000000.0,550000,35.71,2.0,3.0,동향,2.0,2.0,불가능,40.0,0,G52Iz8V2B9,J플랫폼,2025-01-16,0
TRAIN_0850,현장확인,146500000.0,540000,,5.0,6.0,남향,2.0,1.0,가능,,0,w37Qk3B9D2,B플랫폼,2024-10-13,0
TRAIN_0851,서류확인,346000000.0,80000,,2.0,3.0,남동향,2.0,1.0,불가능,,0,k17ev4P8A1,A플랫폼,2024-11-08,0
TRAIN_0852,현장확인,400000000.0,160000,27.45,12.0,16.0,서향,1.0,1.0,가능,6.0,12,G52Iz8V2B9,C플랫폼,2023-10-09,0
TRAIN_0853,현장확인,21500000.0,360000,,,6.0,남서향,1.0,1.0,가능,1.0,6,K25cF2K7X6,E플랫폼,2024-11-13,0
TRAIN_0854,전화확인,333000000.0,50000,35.98,5.0,8.0,동향,2.0,1.0,불가능,1.0,10,o30ws9C6F7,A플랫폼,2024-08-27,0
TRAIN_0855,전화확인,125500000.0,610000,20.15,17.0,18.0,동향,1.0,1.0,불가능,36.0,0,G52Iz8V2B9,B플랫폼,2024-10-04,0
TRAIN_0856,현장확인,344500000.0,260000,29.89,4.0,6.0,남향,2.0,1.0,가능,8.0,0,w94Qb4G0K5,A플랫폼,2024-09-21,1
TRAIN_0857,현장확인,147000000.0,160000,,,6.0,남향,1.0,1.0,불가능,,3,W02qh9Z4E0,E플랫폼,2024-11-14,0
TRAIN_0858,현장확인,14500000.0,250000,,6.0,6.0,남동향,1.0,1.0,불가능,,12,z54Fl0B2P9,A플랫폼,2024-11-23,1
TRAIN_0859,전화확인,145000000.0,30000,26.87,14.0,15.0,남동향,1.0,1.0,불가능,18.0,1,G52Iz8V2B9,E플랫폼,2023-09-25,0
TRAIN_0860,현장확인,110500000.0,290000,,2.0,3.0,남향,2.0,1.0,가능,1.0,4,o80Xg3Q1Q7,D플랫폼,2024-12-08,0
TRAIN_0861,서류확인,378000000.0,580000,17.5,,7.0,북향,1.0,1.0,불가능,,13,D49QC8I7L2,A플랫폼,2024-01-29,1
TRAIN_0862,현장확인,338000000.0,260000,22.87,,9.0,남향,2.0,1.0,불가능,,2,Q42YF3Y0I2,A플랫폼,2024-12-11,0
TRAIN_0863,전화확인,132000000.0,300000,32.53,15.0,21.0,서향,1.0,1.0,불가능,5.0,0,G52Iz8V2B9,A플랫폼,2024-09-28,0
TRAIN_0864,현장확인,165000000.0,460000,17.5,5.0,7.0,동향,1.0,1.0,불가능,6.0,0,M02bn7Y4P0,A플랫폼,2024-12-14,0
TRAIN_0865,현장확인,363500000.0,670000,,2.0,3.0,북향,2.0,1.0,불가능,,0,Z81Jv8Z5G2,H플랫폼,2023-08-06,1
TRAIN_0866,현장확인,79500000.0,660000,33.05,4.0,5.0,서향,2.0,1.0,불가능,,0,a15xR3G4V0,A플랫폼,2024-06-23,1
TRAIN_0867,현장확인,177500000.0,180000,17.5,13.0,13.0,남향,2.0,1.0,불가능,15.0,8,G52Iz8V2B9,A플랫폼,2024-07-27,0
TRAIN_0868,현장확인,327500000.0,530000,,2.0,4.0,서향,2.0,1.0,불가능,1.0,0,D25dP0R4Q9,A플랫폼,2024-11-10,0
TRAIN_0869,현장확인,325500000.0,480000,,2.0,4.0,서향,1.0,1.0,가능,2.0,11,M02bn7Y4P0,D플랫폼,2024-11-16,0
TRAIN_0870,서류확인,130000000.0,720000,19.99,3.0,3.0,남향,1.0,1.0,가능,5.0,1,G52Iz8V2B9,A플랫폼,2023-10-11,0
TRAIN_0871,현장확인,139500000.0,240000,21.03,5.0,20.0,남향,1.0,1.0,가능,35.0,0,G52Iz8V2B9,A플랫폼,2024-09-25,0
TRAIN_0872,현장확인,409000000.0,40000,23.21,1.0,5.0,동향,1.0,1.0,불가능,22.0,5,G52Iz8V2B9,D플랫폼,2024-09-17,0
TRAIN_0873,서류확인,150500000.0,550000,,4.0,5.0,남서향,1.0,1.0,불가능,4.0,0,i22so9D4E0,A플랫폼,2024-10-21,0
TRAIN_0874,현장확인,70500000.0,10000,17.5,2.0,7.0,서향,2.0,1.0,가능,29.0,5,G52Iz8V2B9,B플랫폼,2023-12-09,0
TRAIN_0875,현장확인,132500000.0,610000,29.15,7.0,18.0,동향,1.0,1.0,불가능,31.0,15,G52Iz8V2B9,A플랫폼,2024-05-30,0
TRAIN_0876,현장확인,7500000.0,320000,,2.0,3.0,남향,2.0,1.0,불가능,,0,L25uD9A1R8,A플랫폼,2024-09-30,0
TRAIN_0877,현장확인,140500000.0,320000,39.12,,14.0,남서향,2.0,1.0,가능,30.0,10,r82ax9M3U3,B플랫폼,2024-06-23,1
TRAIN_0878,현장확인,144000000.0,600000,17.5,12.0,14.0,남향,1.0,1.0,가능,104.0,4,J07Zn4B0R7,C플랫폼,2025-01-09,0
TRAIN_0879,서류확인,15500000.0,180000,,5.0,5.0,남서향,2.0,2.0,가능,7.0,12,w94Qb4G0K5,B플랫폼,2024-07-22,1
TRAIN_0880,현장확인,88500000.0,660000,,2.0,3.0,남향,2.0,1.0,불가능,,0,W02qh9Z4E0,E플랫폼,2024-09-03,0
TRAIN_0881,서류확인,394500000.0,240000,24.45,4.0,18.0,남향,1.0,1.0,가능,49.0,0,G52Iz8V2B9,A플랫폼,2023-10-28,0
TRAIN_0882,현장확인,17500000.0,60000,,3.0,4.0,남향,1.0,1.0,가능,3.0,10,y70Or6U6A8,D플랫폼,2024-05-25,1
TRAIN_0883,현장확인,188000000.0,350000,,4.0,6.0,남향,1.0,1.0,불가능,,7,w37Qk3B9D2,B플랫폼,2024-04-29,0
TRAIN_0884,현장확인,19500000.0,370000,,4.0,4.0,동향,1.0,1.0,불가능,,9,o80Xg3Q1Q7,A플랫폼,2024-10-25,0
TRAIN_0885,현장확인,173000000.0,410000,17.5,11.0,15.0,북동향,1.0,1.0,가능,33.0,7,G52Iz8V2B9,C플랫폼,2024-01-04,0
TRAIN_0886,서류확인,378000000.0,100000,25.56,7.0,10.0,북동향,2.0,1.0,가능,32.0,10,J52gJ2E4T6,C플랫폼,2024-10-22,0
TRAIN_0887,전화확인,111500000.0,350000,26.4,4.0,4.0,남서향,1.0,1.0,불가능,,0,U93ap2F8Z1,C플랫폼,2024-10-08,0
TRAIN_0888,서류확인,93000000.0,330000,19.83,3.0,8.0,북향,1.0,1.0,불가능,2.0,0,V19Zw6E4O7,A플랫폼,2023-12-20,1
TRAIN_0889,현장확인,372500000.0,660000,,4.0,6.0,동향,1.0,1.0,가능,,7,j90UQ8N6M3,B플랫폼,2024-05-28,1
TRAIN_0890,서류확인,137500000.0,370000,36.3,10.0,10.0,북동향,1.0,1.0,불가능,19.0,6,G52Iz8V2B9,B플랫폼,2024-08-24,0
TRAIN_0891,서류확인,5500000.0,370000,,,5.0,동향,1.0,1.0,가능,4.0,6,K25cF2K7X6,E플랫폼,2024-10-10,0
TRAIN_0892,현장확인,96500000.0,150000,32.39,2.0,8.0,남향,1.0,1.0,불가능,12.0,10,G52Iz8V2B9,A플랫폼,2024-11-03,0
TRAIN_0893,현장확인,22000000.0,480000,17.5,7.0,16.0,서향,2.0,1.0,불가능,43.0,4,G52Iz8V2B9,B플랫폼,2025-02-27,0
TRAIN_0894,현장확인,76000000.0,440000,28.44,12.0,17.0,동향,2.0,1.0,가능,7.0,4,G52Iz8V2B9,I플랫폼,2024-07-07,0
TRAIN_0895,현장확인,116500000.0,490000,26.08,3.0,10.0,북동향,1.0,1.0,불가능,39.0,4,G52Iz8V2B9,B플랫폼,2024-03-07,0
TRAIN_0896,현장확인,8500000.0,310000,27.48,3.0,7.0,서향,2.0,1.0,가능,,2,v03Ar5Y4T4,B플랫폼,2024-05-19,0
TRAIN_0897,현장확인,370500000.0,710000,19.83,2.0,3.0,서향,1.0,1.0,불가능,,0,R51nD5V3T5,A플랫폼,2024-12-05,0
TRAIN_0898,현장확인,189000000.0,450000,17.5,1.0,3.0,남향,1.0,1.0,불가능,22.0,7,G52Iz8V2B9,B플랫폼,2024-04-04,0
TRAIN_0899,서류확인,330500000.0,690000,22.79,7.0,16.0,서향,1.0,1.0,불가능,20.0,8,G52Iz8V2B9,B플랫폼,2024-03-12,0
TRAIN_0900,현장확인,33000000.0,550000,,2.0,3.0,서향,2.0,1.0,불가능,,0,e06Bg9W8S5,D플랫폼,2024-10-06,0
TRAIN_0901,현장확인,409000000.0,540000,25.97,2.0,3.0,동향,1.0,1.0,가능,14.0,11,G52Iz8V2B9,A플랫폼,2024-10-24,0
TRAIN_0902,전화확인,126500000.0,470000,28.94,3.0,6.0,북향,2.0,1.0,가능,6.0,3,i22so9D4E0,A플랫폼,2024-12-26,0
TRAIN_0903,전화확인,158000000.0,730000,38.55,1.0,2.0,동향,1.0,1.0,불가능,19.0,10,G52Iz8V2B9,A플랫폼,2024-11-20,0
TRAIN_0904,현장확인,9500000.0,70000,,2.0,3.0,서향,2.0,1.0,불가능,,0,h22xk5X0A3,D플랫폼,2023-09-23,1
TRAIN_0905,현장확인,160500000.0,680000,35.21,6.0,9.0,남향,1.0,1.0,불가능,13.0,0,G52Iz8V2B9,C플랫폼,2024-12-13,0
TRAIN_0906,전화확인,138000000.0,500000,17.5,9.0,10.0,남서향,1.0,1.0,가능,16.0,0,i23ag3Z3Y7,A플랫폼,2024-11-09,0
TRAIN_0907,서류확인,161500000.0,210000,36.54,4.0,9.0,서향,1.0,1.0,가능,26.0,17,G52Iz8V2B9,A플랫폼,2024-02-23,0
TRAIN_0908,서류확인,149500000.0,290000,17.5,13.0,15.0,서향,1.0,1.0,가능,19.0,0,S12iP7V0Q9,A플랫폼,2024-10-10,0
TRAIN_0909,현장확인,181500000.0,50000,,4.0,6.0,남서향,1.0,1.0,불가능,,7,a76va4Q8Z5,B플랫폼,2025-01-06,0
TRAIN_0910,현장확인,389500000.0,320000,41.8,,7.0,남동향,2.0,1.0,가능,,16,B14iW9I2Y0,D플랫폼,2024-09-26,0
TRAIN_0911,현장확인,136500000.0,60000,34.14,5.0,17.0,북동향,2.0,1.0,가능,17.0,0,G52Iz8V2B9,B플랫폼,2024-03-24,0
TRAIN_0912,현장확인,156500000.0,690000,31.16,2.0,4.0,북서향,1.0,1.0,불가능,9.0,4,G52Iz8V2B9,A플랫폼,2025-02-08,0
TRAIN_0913,전화확인,190000000.0,360000,19.91,5.0,17.0,남향,2.0,2.0,불가능,33.0,3,G52Iz8V2B9,A플랫폼,2024-08-09,0
TRAIN_0914,현장확인,403500000.0,240000,,4.0,5.0,남향,2.0,1.0,불가능,4.0,9,S00TK4T8K2,C플랫폼,2024-10-08,0
TRAIN_0915,현장확인,196000000.0,150000,17.5,6.0,9.0,북서향,1.0,1.0,불가능,5.0,10,J52gJ2E4T6,C플랫폼,2024-09-05,0
TRAIN_0916,현장확인,32500000.0,120000,,,7.0,남동향,1.0,1.0,가능,4.0,0,y86qM5T6T6,A플랫폼,2024-08-01,0
TRAIN_0917,현장확인,106000000.0,350000,32.84,10.0,20.0,서향,1.0,1.0,불가능,16.0,10,G52Iz8V2B9,A플랫폼,2024-05-29,0
TRAIN_0918,서류확인,27000000.0,150000,,,6.0,남서향,2.0,1.0,가능,13.0,3,B14iW9I2Y0,D플랫폼,2024-12-14,0
TRAIN_0919,현장확인,166500000.0,290000,40.89,6.0,6.0,동향,1.0,1.0,가능,1.0,1,i07Ja2R7A8,A플랫폼,2024-09-20,0
TRAIN_0920,현장확인,388500000.0,360000,,,3.0,남향,1.0,1.0,가능,1.0,0,X95Bu4S5H2,A플랫폼,2025-01-15,0
TRAIN_0921,현장확인,161500000.0,630000,,3.0,6.0,서향,1.0,1.0,가능,8.0,6,S30er7F3P4,E플랫폼,2024-11-13,0
TRAIN_0922,현장확인,75000000.0,150000,19.83,3.0,6.0,남서향,1.0,1.0,불가능,5.0,1,A72Mx9C8U2,A플랫폼,2024-10-19,0
TRAIN_0923,현장확인,402500000.0,130000,,2.0,5.0,서향,1.0,1.0,가능,6.0,0,Y92Kc9R0Q8,I플랫폼,2025-02-09,0
TRAIN_0924,전화확인,344500000.0,420000,27.21,3.0,14.0,서향,1.0,1.0,가능,26.0,0,G52Iz8V2B9,D플랫폼,2023-08-28,0
TRAIN_0925,현장확인,376500000.0,20000,32.52,8.0,21.0,서향,1.0,1.0,불가능,12.0,9,G52Iz8V2B9,B플랫폼,2024-04-03,0
TRAIN_0926,현장확인,110500000.0,590000,37.18,1.0,5.0,동향,1.0,1.0,가능,31.0,14,G52Iz8V2B9,B플랫폼,2025-01-07,0
TRAIN_0927,현장확인,358500000.0,100000,,5.0,6.0,동향,2.0,1.0,가능,1.0,11,X95Bu4S5H2,D플랫폼,2025-01-10,0
TRAIN_0928,현장확인,27000000.0,590000,,2.0,4.0,서향,2.0,1.0,불가능,,0,R51nD5V3T5,A플랫폼,2024-09-12,0
TRAIN_0929,현장확인,113500000.0,250000,18.73,10.0,11.0,동향,2.0,2.0,가능,32.0,7,G52Iz8V2B9,D플랫폼,2024-05-13,0
TRAIN_0930,현장확인,327500000.0,490000,,2.0,6.0,북향,1.0,1.0,불가능,2.0,8,x73cN5B8I5,A플랫폼,2024-10-25,0
TRAIN_0931,전화확인,24000000.0,620000,,3.0,4.0,남향,1.0,1.0,불가능,,0,s37cv8A6L4,A플랫폼,2025-01-09,0
TRAIN_0932,현장확인,371500000.0,30000,17.5,12.0,14.0,동향,1.0,1.0,가능,104.0,14,Z18up3D1C3,A플랫폼,2024-10-27,0
TRAIN_0933,현장확인,15500000.0,490000,28.81,6.0,7.0,남서향,2.0,1.0,불가능,5.0,8,y20fU5B1A8,F플랫폼,2024-10-17,0
TRAIN_0934,현장확인,98000000.0,510000,26.35,2.0,11.0,남향,1.0,1.0,불가능,37.0,3,G52Iz8V2B9,A플랫폼,2024-10-24,0
TRAIN_0935,현장확인,171500000.0,240000,17.5,,11.0,동향,1.0,1.0,가능,29.0,15,O55VW6U4R7,A플랫폼,2024-10-22,0
TRAIN_0936,현장확인,397500000.0,250000,17.5,11.0,11.0,북향,1.0,1.0,가능,21.0,2,r74nn1Y4T7,B플랫폼,2024-11-11,0
TRAIN_0937,서류확인,188500000.0,620000,19.83,5.0,7.0,서향,1.0,1.0,불가능,6.0,4,Z78BN7Z0U2,A플랫폼,2024-03-14,1
TRAIN_0938,현장확인,13500000.0,500000,23.1,2.0,3.0,서향,1.0,1.0,가능,2.0,0,v74Dp7J6W4,G플랫폼,2025-01-03,0
TRAIN_0939,현장확인,111500000.0,630000,28.02,4.0,13.0,서향,1.0,1.0,불가능,36.0,9,G52Iz8V2B9,A플랫폼,2024-05-28,0
TRAIN_0940,현장확인,16000000.0,260000,,5.0,6.0,남서향,2.0,1.0,가능,1.0,16,X95Bu4S5H2,D플랫폼,2025-01-13,0
TRAIN_0941,현장확인,136500000.0,480000,,3.0,4.0,동향,2.0,1.0,가능,1.0,5,K95Xf2B9C6,A플랫폼,2024-12-19,0
TRAIN_0942,현장확인,14500000.0,540000,22.85,4.0,8.0,남동향,1.0,1.0,불가능,8.0,0,G52Iz8V2B9,A플랫폼,2025-01-20,0
TRAIN_0943,현장확인,91500000.0,730000,26.15,6.0,13.0,남동향,1.0,1.0,가능,13.0,0,G52Iz8V2B9,A플랫폼,2024-08-03,0
TRAIN_0944,현장확인,14500000.0,320000,,2.0,3.0,서향,1.0,1.0,불가능,2.0,9,m80Ig6Q6D3,A플랫폼,2023-10-06,1
TRAIN_0945,전화확인,17500000.0,740000,20.69,8.0,12.0,북향,1.0,1.0,가능,17.0,0,G52Iz8V2B9,A플랫폼,2023-12-26,0
TRAIN_0946,현장확인,145500000.0,510000,,2.0,6.0,서향,1.0,1.0,가능,,3,g44jq5J7D0,B플랫폼,2024-06-23,0
TRAIN_0947,현장확인,170000000.0,670000,29.87,,12.0,남향,2.0,1.0,가능,18.0,17,U47Az5M3I6,A플랫폼,2024-07-31,1
TRAIN_0948,현장확인,195000000.0,220000,19.0,5.0,10.0,남동향,1.0,1.0,가능,19.0,6,G52Iz8V2B9,C플랫폼,2024-03-26,0
TRAIN_0949,전화확인,184000000.0,290000,,2.0,3.0,동향,2.0,1.0,불가능,,0,b03oE4G3F6,A플랫폼,2024-09-23,0
TRAIN_0950,전화확인,348500000.0,100000,31.61,5.0,6.0,북향,2.0,1.0,가능,4.0,11,Q02HH8Y5O8,E플랫폼,2024-09-10,0
TRAIN_0951,현장확인,23000000.0,130000,,2.0,3.0,북향,1.0,1.0,불가능,1.0,7,J99uP8I8G0,C플랫폼,2024-05-08,1
TRAIN_0952,서류확인,350000000.0,700000,,,,남향,,,불가능,,0,K48zc2G4K8,D플랫폼,2024-07-03,1
TRAIN_0953,현장확인,19000000.0,250000,,5.0,6.0,동향,2.0,1.0,가능,1.0,10,w37Qk3B9D2,B플랫폼,2024-11-12,0
TRAIN_0954,전화확인,118500000.0,660000,29.4,1.0,7.0,남동향,1.0,1.0,가능,49.0,4,G52Iz8V2B9,H플랫폼,2024-11-28,0
TRAIN_0955,전화확인,179500000.0,130000,34.75,2.0,2.0,남향,2.0,1.0,불가능,7.0,9,G52Iz8V2B9,B플랫폼,2024-02-14,0
TRAIN_0956,현장확인,156500000.0,330000,,2.0,3.0,남서향,2.0,1.0,가능,,0,Z81Jv8Z5G2,H플랫폼,2024-08-12,0
TRAIN_0957,현장확인,112500000.0,100000,17.5,,14.0,남향,1.0,1.0,가능,104.0,19,t93Nt6I2I0,B플랫폼,2024-11-29,0
TRAIN_0958,현장확인,399500000.0,620000,,4.0,5.0,동향,2.0,1.0,가능,1.0,9,A72Mx9C8U2,B플랫폼,2024-06-19,1
TRAIN_0959,현장확인,108000000.0,120000,,4.0,4.0,서향,1.0,1.0,불가능,,7,o80Xg3Q1Q7,A플랫폼,2024-06-26,1
TRAIN_0960,현장확인,19000000.0,510000,44.76,3.0,6.0,서향,2.0,1.0,가능,4.0,9,n74bA7B3O7,G플랫폼,2024-10-28,0
TRAIN_0961,현장확인,66000000.0,100000,40.65,3.0,8.0,남향,1.0,1.0,가능,7.0,14,E50oI2O1J6,A플랫폼,2025-01-07,0
TRAIN_0962,현장확인,190500000.0,520000,,4.0,4.0,동향,1.0,1.0,가능,2.0,11,Y04yg0T7Z5,B플랫폼,2024-08-14,0
TRAIN_0963,현장확인,101000000.0,320000,,3.0,4.0,동향,1.0,1.0,가능,,5,m69GM9O9B3,B플랫폼,2025-02-06,0
TRAIN_0964,현장확인,193000000.0,60000,21.5,8.0,8.0,남향,1.0,1.0,가능,,8,D24eh4J3C3,H플랫폼,2024-04-18,1
TRAIN_0965,현장확인,25500000.0,370000,,3.0,4.0,동향,2.0,1.0,불가능,,0,R20Vy9K9I8,C플랫폼,2024-12-06,0
TRAIN_0966,전화확인,112500000.0,310000,21.7,6.0,9.0,남향,1.0,1.0,불가능,17.0,10,G52Iz8V2B9,B플랫폼,2024-09-10,0
TRAIN_0967,전화확인,380500000.0,150000,18.17,3.0,8.0,북향,1.0,1.0,불가능,3.0,0,W88DA3W2Q3,A플랫폼,2023-10-26,1
